,TIPO,SECTOR,LATITUD,LONGITUD,NOMBRE LOCAL,DIRECCION,CIUDAD,COMUNIDAD AUTONOMA,PROVINCIA,USUARIO DE EMPRESA,EMAIL,TELEFONO,ACUM VERDE,ACUM AMARILLO,ACUM ROJO,VALORACIONES,CERTIFICACION,IMAGEN
15867,bar,hostelería,43.2507239,-2.9420409,Antxon,Carretera Errekalde-Larraskitu / Errekalde-Larraskitu errepidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15868,bar,hostelería,43.2499658,-2.9400816,Artatxu,Carretera Errekalde-Larraskitu / Errekalde-Larraskitu errepidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15869,bar,hostelería,43.2689399,-2.9530425,Venus,Calle Jon Arrospide / Jon Arrospide kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15870,bar,hostelería,43.270703,-2.952793,Presley 2,Calle Julio Urquijo / Julio Urquijo kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15871,bar,hostelería,43.297432,-2.9871598,JG 4,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15872,bar,hostelería,43.2970786,-2.9882972,Green,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15873,bar,hostelería,43.2625346,-2.9466836,Athletic,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15874,bar,hostelería,43.2624879,-2.9467528,El Pandri,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15875,bar,hostelería,43.2599161,-2.938499,Casa Jesús,Calle Gordóniz / Gordoniz kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15876,bar,hostelería,43.2769282,-2.9726,Askabide,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15877,bar,hostelería,43.2762662,-2.9736242,Taberna Indarra,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15878,bar,hostelería,43.2763449,-2.9739026,Jai Alai,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15879,bar,hostelería,43.2762355,-2.9741938,Gutiriz,Estrada Abaro / Abaro estrata 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15880,bar,hostelería,43.2762458,-2.9734747,Venecia,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15881,bar,hostelería,43.2761694,-2.9738892,Castilla,Estrada Abaro / Abaro estrata 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15882,bar,hostelería,43.2839,-2.9948245,Taberna Ederra,Avenida de Euskadi 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15883,bar,hostelería,43.2562966,-2.916269,Gaztelu,Iturribide Zeharkalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15884,bar,hostelería,43.2568253,-2.9170963,Aitzgorri,Iturribide kalea 70,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15885,bar,hostelería,43.2561874,-2.9365475,Izarra,Calle General Concha / Concha jeneralaren kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15886,bar,hostelería,43.2898741,-2.9795987,Katakumba,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15887,bar,hostelería,43.29008,-2.979503,New York,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15888,bar,hostelería,43.2900658,-2.9790928,Bodeguita caza y pesca,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15889,bar,hostelería,43.201657,-3.0487738,Argi,Calle Zelaieta 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15890,bar,hostelería,43.2016628,-3.0486976,Avenida,Calle Zelaieta 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15891,bar,hostelería,43.2599101,-2.9489505,Kepa,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15892,bar,hostelería,43.25911,-2.9492991,Luxury,Calle Luis Briñas / Luis Briñas kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15893,bar,hostelería,43.2442884,-2.8957418,El Ático Bistro Bar,Calle Amézola 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15894,bar,hostelería,43.264643,-2.9269231,Dock,Uribitarte pasealekua / Paseo de Uribitarte 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15895,bar,hostelería,43.2642276,-2.9262806,Txocook,Uribitarte pasealekua / Paseo de Uribitarte 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15896,bar,hostelería,43.2779865,-2.9729441,Geltoki,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15897,bar,hostelería,43.2759872,-2.9716481,Milano,Kastrexana etorbidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15898,bar,hostelería,43.2759114,-2.971777,Las Navas,Kastrexana etorbidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15899,bar,hostelería,43.2756896,-2.9721219,Basarri,Kastrexana etorbidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15900,bar,hostelería,43.2749745,-2.9727457,Txiki,Kastrexana etorbidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15901,bar,hostelería,43.2749238,-2.9732064,Itsasmendi,Kastrexana etorbidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15902,bar,hostelería,43.2745996,-2.9740783,Madness,Camino Zorrozgoiti / Zorrozgoitibidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15903,bar,hostelería,43.2755174,-2.9739188,El cordobés,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15904,bar,hostelería,43.2693957,-2.9439628,Sagutxu,Calle Heliodoro de la Torre / Heliodoro de la Torre kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15905,bar,hostelería,43.27003,-2.9444715,Txindoki,Calle Blas de Otero / Blas de Otero kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15906,bar,hostelería,43.270288,-2.9457797,Lauburu,Calle Rafaela Ybarra / Rafaela Ybarra kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15907,bar,hostelería,43.2698159,-2.9442533,Deustuko batzokia,Calle Heliodoro de la Torre / Heliodoro de la Torre kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15908,bar,hostelería,43.2699991,-2.9447835,Otero 9 etxea,Calle Blas de Otero / Blas de Otero kalea 9,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15909,bar,hostelería,43.2702347,-2.9453281,Txoko del vino,Calle Blas de Otero / Blas de Otero kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15910,bar,hostelería,43.2701821,-2.946147,Oriotarra,Calle Blas de Otero / Blas de Otero kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15911,bar,hostelería,43.2701821,-2.9462814,La tapa,Calle Blas de Otero / Blas de Otero kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15912,bar,hostelería,43.2698868,-2.9439593,JM,Calle Heliodoro de la Torre / Heliodoro de la Torre kalea 4,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15913,bar,hostelería,43.2698235,-2.9495868,Jacinta,Calle Blas de Otero / Blas de Otero kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15914,bar,hostelería,43.2697643,-2.9504872,Santa Fe,Calle Blas de Otero / Blas de Otero kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15915,bar,hostelería,43.2690971,-2.9291275,Etxebarria,Calle Uriortu / Uriortu kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15916,bar,hostelería,43.268427,-2.9278286,Fontecha,Calle Fontecha y Salazar / Fontecha eta Salazar kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15917,bar,hostelería,43.2679746,-2.9274046,Bilba,Calle Uriortu / Uriortu kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15918,bar,hostelería,43.2676357,-2.927012,La pasarela,Calle Uriortu / Uriortu kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15919,bar,hostelería,43.2516683,-2.944751,Goizalde,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15920,bar,hostelería,43.2517907,-2.9449581,Tobogán,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15921,bar,hostelería,43.25104,-2.9463224,Ilargi,Calle Lemoatz 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15922,bar,hostelería,43.2509845,-2.9463294,Rio,Calle Lemoatz 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15923,bar,hostelería,43.2509334,-2.9463441,El encuentro,Calle Lemoatz 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15924,bar,hostelería,43.2507055,-2.9463748,Bienve,Calle Lemoatz 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15925,bar,hostelería,43.2490455,-2.9457975,Al abordaje,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15926,bar,hostelería,43.2507747,-2.9463634,Lauko,Calle Lemoatz 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15927,bar,hostelería,43.248917,-2.9454107,Bizkargi,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15928,bar,hostelería,43.251149,-2.9463219,La Plaza,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15929,bar,hostelería,43.2496024,-2.9466397,Helguera,Calle León de Uruñuela / Leon de Uruñuela kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15930,bar,hostelería,43.25089,-2.9463461,Lagun artean,Calle Lemoatz 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15931,bar,hostelería,43.2493849,-2.9465792,El rinconcito,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15932,bar,hostelería,43.2508418,-2.9463461,Peña Lemona,Calle Lemoatz 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15933,bar,hostelería,43.2503118,-2.9465626,Tranvía,Calle Anboto / Anboto kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15934,bar,hostelería,43.2492311,-2.9463439,Otxabide,Estrada Caleros 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15935,bar,hostelería,43.2495792,-2.9464788,V8,Calle León de Uruñuela / Leon de Uruñuela kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15936,bar,hostelería,43.2493033,-2.9464279,La union,Estrada Caleros 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15937,bar,hostelería,43.2494438,-2.9465817,La parada,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15938,bar,hostelería,43.2496148,-2.9467914,99,Calle Gordóniz / Gordoniz kalea 99,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15939,bar,hostelería,43.2494747,-2.9470836,Bambú,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15940,bar,hostelería,43.2586662,-2.93654,El Guá,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15941,bar,hostelería,43.3008499,-2.9898106,Kabilako,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15942,bar,hostelería,43.3004491,-2.9893316,Nervión,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15943,bar,hostelería,43.3000869,-2.9890187,El rincón de Montxo,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15944,bar,hostelería,43.2954891,-2.9868206,Don Benito,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15945,bar,hostelería,43.2954161,-2.9864312,Tres rombos,Calle Nafarroa / Nafarroa kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15946,bar,hostelería,43.2959867,-2.9887757,Zazpi,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15947,bar,hostelería,43.2959755,-2.988488,El bodegón,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15948,bar,hostelería,43.295875,-2.9886353,Aizagar,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15949,bar,hostelería,43.2976812,-2.9928092,Manu,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15950,bar,hostelería,43.2977268,-2.9929361,La parrilla,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15951,bar,hostelería,43.2966148,-2.991494,Berango,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15952,bar,hostelería,43.2986939,-2.9919134,Zarra,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15953,bar,hostelería,43.2992251,-2.9890744,Sas,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15954,bar,hostelería,43.2640966,-2.9225388,Oleaga,Avenida Zumalacarregui / Zumalacarregui etorbidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15955,bar,hostelería,43.2642359,-2.9225518,El gas,Avenida Zumalacarregui / Zumalacarregui etorbidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15956,bar,hostelería,43.2764771,-2.8447166,Taberna Gaztedi,Txorierri errepidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15957,bar,hostelería,43.2302251,-2.8420973,Zurrut Taberna,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15958,bar,hostelería,43.2984209,-2.9920674,Gilda ilargi,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15959,bar,hostelería,43.2993426,-2.9924352,Galatea,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15960,bar,hostelería,43.2988356,-2.9928277,Aitana,Avenida de la Libertad / Askatasun etorbidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15961,bar,hostelería,43.2993454,-2.9925342,Bodega La Felicidad,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15962,bar,hostelería,43.2300754,-2.8426788,Alai,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15963,bar,hostelería,43.2310824,-2.8410853,Topa,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15964,bar,hostelería,43.2298539,-2.8472925,Galdakanes,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15965,bar,hostelería,43.2620655,-2.9325915,zureKin,Calle Diputación / Diputazio kalea 8,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15966,bar,hostelería,43.2952019,-2.9858103,Marta,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15967,bar,hostelería,43.2943305,-2.9855292,Centro manchego,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15968,bar,hostelería,43.2942171,-2.9863489,Irrintzi taberna,Calle Bizkaia / Bizkaia kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15969,bar,hostelería,43.2943269,-2.9858889,Almachar,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15970,bar,hostelería,43.2941511,-2.9857436,Copa,Calle Castilla y León / Castilla y Leon kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15971,bar,hostelería,43.2946411,-2.9856547,Los hermanos,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15972,bar,hostelería,43.2970022,-2.9846985,Kiba,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15973,bar,hostelería,43.2939411,-2.9860562,New Apuko,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15974,bar,hostelería,43.2985459,-2.9887064,El cuervo,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15975,bar,hostelería,43.300069,-2.988985,El rincón de Montxo,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15976,bar,hostelería,43.2072744,-2.8877748,Niko,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15977,bar,hostelería,43.2071794,-2.887774,Coyote,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15978,bar,hostelería,43.2090986,-2.8865752,Goikiri,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15979,bar,hostelería,43.2073371,-2.8870479,Bizkaia,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15980,bar,hostelería,43.2097689,-2.8867495,Goikiri bi,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15981,bar,hostelería,43.2098782,-2.8867705,Gurea,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15982,bar,hostelería,43.2078581,-2.8871678,Paradise,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15983,bar,hostelería,43.2105205,-2.8873049,An-Mari,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15984,bar,hostelería,43.2105115,-2.8878197,Bazter,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15985,bar,hostelería,43.3487761,-3.0108054,Etxetxu Berria,Amezti kalea 2,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15986,bar,hostelería,43.2374979,-2.8803798,Saldaña,Catalunya kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15987,bar,hostelería,43.3258546,-3.0134284,Alguer,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15988,bar,hostelería,43.32615,-3.0140931,OKU lounge,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15989,bar,hostelería,43.3506396,-3.0106197,Okondo,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15990,bar,hostelería,43.3392968,-3.015037,Silver's Tavern,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15991,bar,hostelería,43.3494166,-3.0120901,Aterki,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15992,bar,hostelería,43.2847033,-2.9836986,Parada,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15993,bar,hostelería,43.3175648,-3.0223174,Bazkuna,Calle Ruperto Medina Kalea 3,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15994,bar,hostelería,43.2052989,-2.8889652,Sorgiñe,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15995,bar,hostelería,43.2114812,-2.8881194,Ugari,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15996,bar,hostelería,43.2084773,-2.887079,Argia,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15997,bar,hostelería,43.2704485,-2.9567986,Lorea,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15998,bar,hostelería,43.2048927,-2.889579,Sugar,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
15999,bar,hostelería,43.2070757,-2.8860909,Ibai,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16000,bar,hostelería,43.206763,-2.8871713,Embrujo,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16001,bar,hostelería,43.205735,-2.8887843,Elizondo,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16002,bar,hostelería,43.2053929,-2.8870953,Erreka,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16003,bar,hostelería,43.2057458,-2.8867548,Clandestino,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16004,bar,hostelería,43.2058972,-2.8866542,Mississippi,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16005,bar,hostelería,43.2068768,-2.8883521,El caserío,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16006,bar,hostelería,43.2063872,-2.8881423,Batzokia,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16007,bar,hostelería,43.2065941,-2.8878864,Txistu,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16008,bar,hostelería,43.2218161,-2.8859846,Iturrialde,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16009,bar,hostelería,43.2376191,-2.8909801,Paulino,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16010,bar,hostelería,43.2371343,-2.8879871,La koral,Autonomia kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16011,bar,hostelería,43.2378957,-2.887022,Uribarri,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16012,bar,hostelería,43.2389053,-2.8871065,La Perla,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16013,bar,hostelería,43.2360226,-2.8808215,Xurol,Avenida Lehendakari Aguirre 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16014,bar,hostelería,43.2357297,-2.8796917,5 estrellas,Avenida Lehendakari Aguirre 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16015,bar,hostelería,43.25707,-2.9508858,Suarez,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16016,bar,hostelería,43.367481,-3.0179356,Bar Enea,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16017,bar,hostelería,43.3218437,-2.9871784,Ola Azpi,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16018,bar,hostelería,43.3218839,-2.9871805,Gure Etxea,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16019,bar,hostelería,43.2965023,-2.9985225,Café Zalbi,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16020,bar,hostelería,43.2548123,-2.9263962,Aretxaga-Miribilla,Aretxaga kalea / Calle Aretxaga 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16021,bar,hostelería,43.2542104,-2.9255914,Zubi ondo,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16022,bar,hostelería,43.3224761,-2.9845054,Ramoni,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16023,bar,hostelería,43.3224005,-2.985004,Alazne,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16024,bar,hostelería,43.2607123,-2.9174978,Oñati,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16025,bar,hostelería,43.2607565,-2.9174434,El Ancla,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16026,bar,hostelería,43.2534363,-2.92473,Saralegi,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16027,bar,hostelería,43.3171398,-3.0229851,Saper,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16028,bar,hostelería,43.3165791,-2.9836005,Victor,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16029,bar,hostelería,43.316051,-2.9837005,Atxebeko,Calle Lubarri 2,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16030,bar,hostelería,43.3163217,-2.9834252,Larrasa,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16031,bar,hostelería,43.3163848,-2.983315,Antonio,Calle Etxegorri 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16032,bar,hostelería,43.3158213,-2.9838264,Batzokia,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16033,bar,hostelería,43.3159967,-2.9832407,Primera línea,Calle Trabudua 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16034,bar,hostelería,43.3161057,-2.983336,Trabudua,Calle Trabudua 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16035,bar,hostelería,43.31464,-2.984323,Arrantzale,Calle Atxutegi 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16036,bar,hostelería,43.3155915,-2.9846764,Taska barri,Calle Etxegorri 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16037,bar,hostelería,43.3157616,-2.984375,Coppi,Calle Etxegorri 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16038,bar,hostelería,43.3160693,-2.983119,CLC,Calle Trabudua 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16039,bar,hostelería,43.3162824,-2.9828157,Stop,Calle Consulado de Bilbao 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16040,bar,hostelería,43.3156357,-2.9829308,Gambrinus,Atze bidea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16041,bar,hostelería,43.3160564,-2.9839907,San Lorenzo,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16042,bar,hostelería,43.3160676,-2.9837795,Akeitetxe,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16043,bar,hostelería,43.3157172,-2.9844376,Etxegorri,Calle Etxegorri 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16044,bar,hostelería,43.3176671,-2.9844396,La. Montaña,Calle Consulado de Bilbao 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16045,bar,hostelería,43.3167961,-2.984197,Eguzkilore,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16046,bar,hostelería,43.3167312,-2.9842759,Marsan,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16047,bar,hostelería,43.3170898,-2.9840099,Conde,Calle Consulado de Bilbao 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16048,bar,hostelería,43.266327,-2.9315683,Kuvée,Calle Lersundi / Lersundi kalea 5,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16049,bar,hostelería,43.2912556,-3.0495712,Irene,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16050,bar,hostelería,43.2531081,-2.9341008,Marlo,Xenpelar kalea / Calle Xenpelar 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16051,bar,hostelería,43.2949032,-2.9955321,Nando,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16052,bar,hostelería,43.2916438,-2.9897361,Aragon,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16053,bar,hostelería,43.2476486,-2.9908094,Rincon,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16054,bar,hostelería,43.2953441,-2.9976164,Café Ideal,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16055,bar,hostelería,43.2866408,-2.9802782,Lagun berriek,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16056,bar,hostelería,43.2837704,-2.9831753,Jaikar,Calle Balejo / Balejo kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16057,bar,hostelería,43.2863647,-2.9805509,Guridi,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16058,bar,hostelería,43.2836136,-2.9830932,Cies,Calle Balejo / Balejo kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16059,bar,hostelería,43.2841173,-2.9832537,Riazor,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16060,bar,hostelería,43.2852132,-2.9841654,Herradura,Calle Balejo / Balejo kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16061,bar,hostelería,43.2863066,-2.980459,Juaitor,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16062,bar,hostelería,43.2865042,-2.9799217,Alberdi,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16063,bar,hostelería,43.2802925,-2.9831366,Santi,Calle Vista Alegre kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16064,bar,hostelería,43.2808847,-2.9830041,Roman,Plaza de Cruces 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16065,bar,hostelería,43.2800278,-2.9831483,Batzoki,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16066,bar,hostelería,43.2801748,-2.9833892,Vista Alegre,Calle Vista Alegre kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16067,bar,hostelería,43.307787,-2.9983218,Pagoa,,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16068,bar,hostelería,43.3092474,-3.0047395,O'Ryan,Calle Los Baños 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16069,bar,hostelería,43.3088519,-3.0049698,Metro cafe,Gran Vía de José Antonio Aguirre 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16070,bar,hostelería,43.3079058,-2.9981936,La parada,Calle Gran Vía de José Antonio Agirre y Lekube / Jose Antonio Agirre y Lekube bide nagusia kalea 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16071,bar,hostelería,43.3082969,-3.0014733,Kaixo,Calle Condesa Pardo Bazán 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
16072,bar,hostelería,43.3091779,-3.0061002,Donde wolki,Gran Vía de José Antonio Aguirre 9999,Bilbao,País Vasco,Vizcaya,,,,,,,,,
